category,path,label,true_type,true_location,verdict,defect_type,location,explanation,valid,p_defective,latency_s,prompt_tokens,completion_tokens,raw,config
capsule,capsule/test/squeeze/014.png,1,squeeze,center,good,none,none,,True,0.32086562618607267,2.7399517569574527,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
capsule,capsule/test/squeeze/016.png,1,squeeze,right,defective,squeeze,right,,True,0.9149066344422013,3.603895673993975,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""squeeze"", ""location"": ""right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/000.png,0,none,none,good,none,none,,True,0.04208748252060604,3.042376780009363,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/001.png,0,none,none,defective,thread,bottom,,True,0.962674706964592,3.2276101959869266,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/002.png,0,none,none,good,none,none,,True,0.060085909134543876,3.91064620600082,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/003.png,0,none,none,good,none,none,,True,0.01798605774844114,3.0305255459970795,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/004.png,0,none,none,good,none,none,,True,0.0293119177682241,3.0348013910115696,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/005.png,0,none,none,good,none,none,,True,0.08510364353939139,2.898474002024159,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/006.png,0,none,none,good,none,none,,True,0.007577200090840063,2.893916872970294,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/007.png,0,none,none,good,none,none,,True,0.06008623323956578,2.9726456829812378,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/008.png,0,none,none,good,none,none,,True,0.11920810076276085,2.9713247409672476,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/009.png,0,none,none,good,none,none,,True,0.16452289354379376,2.960495262988843,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/010.png,0,none,none,good,none,none,,True,0.0259569629958447,3.7188818169524893,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/011.png,0,none,none,good,none,none,,True,0.029311975827631852,2.959424050000962,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/012.png,0,none,none,good,none,none,,True,0.14805478357194793,3.4000229479861446,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/013.png,0,none,none,good,none,none,,True,0.29422869488234366,3.962741220020689,342,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/014.png,0,none,none,good,none,none,,True,0.16451416726652265,3.3972927540307865,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/015.png,0,none,none,good,none,none,,True,0.029311807918796874,2.9410725960042328,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/016.png,0,none,none,good,none,none,,True,0.012431543679417695,3.5153320499812253,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/017.png,0,none,none,good,none,none,,True,0.13297361395177112,3.5158825690159574,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/018.png,0,none,none,good,none,none,,True,0.053402304884861695,2.8631380049628206,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/019.png,0,none,none,good,none,none,,True,0.04742488691976958,2.755847307969816,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/020.png,0,none,none,good,none,none,,True,0.033085506967133825,2.9823740659630857,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/021.png,0,none,none,good,none,none,,True,0.4688229020688082,2.9813011739752255,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/022.png,0,none,none,good,none,none,,True,0.1824450431246029,3.9905391699867323,342,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/023.png,0,none,none,good,none,none,,True,0.11920053460853205,3.344958068046253,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/024.png,0,none,none,defective,thread,top-right,,True,0.6224780552214968,4.319073666003533,342,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""thread"",
  ""location"": ""top-right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/025.png,0,none,none,defective,thread,left,,True,0.531219380856886,2.9801098959869705,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/026.png,0,none,none,good,none,none,,True,0.029311858624609423,2.8878133360412903,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/good/027.png,0,none,none,good,none,none,,True,0.085106737237582,2.8841626349603757,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/001.png,1,color,center,defective,hole,center,,True,0.9890132012074397,4.007411703001708,342,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""hole"",
  ""location"": ""center""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/002.png,1,color,top-left,defective,color,left,,True,0.9770231186797073,2.867966838006396,342,23,"{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/004.png,1,color,right,defective,hole,right,,True,0.9980732696021876,3.524946195015218,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/005.png,1,color,top-left,defective,hole,left,,True,0.9959299460211526,3.5366094750352204,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/008.png,1,color,center,defective,color,center,,True,0.9982992888793016,2.967551123991143,342,23,"{""verdict"": ""defective"", ""defect_type"": ""color"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/009.png,1,color,top-left,defective,hole,left,,True,0.9982992904923668,2.9726974749937654,342,23,"{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/012.png,1,color,bottom,defective,thread,bottom,,True,0.9982993065663912,3.7480404159869067,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/014.png,1,color,center,defective,thread,center,,True,0.9997388108238852,3.524538225028664,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/color/016.png,1,color,center,defective,thread,center,,True,0.9986749831148044,3.6070801219902933,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/000.png,1,cut,left,defective,hole,left,,True,0.9875684903359168,2.966156307957135,342,23,"{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/001.png,1,cut,right,defective,thread,right,,True,0.9982992845407668,3.0466687260195613,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""right""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/004.png,1,cut,left,defective,thread,left,,True,0.9975273964837836,3.6966334999888204,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/006.png,1,cut,center,defective,hole,center,,True,0.999569467297972,3.6890273109893315,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/008.png,1,cut,left,defective,hole,left,,True,0.9324554773927917,3.133562211995013,342,23,"{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/009.png,1,cut,center,defective,thread,center,,True,0.9902916077296828,2.826002473011613,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/010.png,1,cut,center,defective,hole,center,,True,0.9914225832048631,3.0475428189965896,342,23,"{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/015.png,1,cut,top,defective,thread,top,,True,0.9993736688252265,3.0398580199689604,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/cut/016.png,1,cut,center,defective,thread,center,,True,0.9982992859778922,3.0500347050256096,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/001.png,1,hole,left,defective,thread,bottom-left,,True,0.5926806725576416,3.1388246940332465,342,24,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/002.png,1,hole,top,defective,thread,top,,True,0.9997040441871737,3.058407639968209,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/004.png,1,hole,right,defective,thread,right,,True,0.9971990970215616,3.060748499992769,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""right""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/005.png,1,hole,bottom-left,defective,thread,bottom-left,,True,0.996827356492236,3.2380475330282934,342,24,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/007.png,1,hole,center,defective,hole,center,,True,0.999988521252776,3.7108449729857966,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/011.png,1,hole,left,defective,hole,left,,True,0.9997388103819493,2.939533087948803,342,23,"{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/012.png,1,hole,center,defective,thread,center,,True,0.9996646509438455,3.584889870020561,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/014.png,1,hole,left,defective,hole,bottom-left,,True,0.9997040436889721,3.6863382409792393,342,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""bottom-left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/hole/015.png,1,hole,bottom-left,defective,hole,bottom-left,,True,0.9999038979569639,3.582840584043879,342,29,"```json
{""verdict"": ""defective"", ""defect_type"": ""hole"", ""location"": ""bottom-left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/000.png,1,metal_contamination,center,defective,thread,center,,True,0.9875686153513722,3.3963575519737788,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/002.png,1,metal_contamination,center,defective,thread,center,,True,0.9933071968140724,2.8407964530051686,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/003.png,1,metal_contamination,left,defective,thread,left,,True,0.9914226135374716,3.517773561005015,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""left""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/004.png,1,metal_contamination,bottom-right,defective,metal_contamination,bottom-right,,True,0.9964064265888863,3.891603750002105,342,31,"```json
{""verdict"": ""defective"", ""defect_type"": ""metal_contamination"", ""location"": ""bottom-right""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/006.png,1,metal_contamination,center,defective,metal_contamination,center,,True,0.9953904635950444,3.2417855209787376,342,25,"{""verdict"": ""defective"", ""defect_type"": ""metal_contamination"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/007.png,1,metal_contamination,bottom,defective,thread,bottom,,True,0.9992903319767906,3.515777536027599,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/010.png,1,metal_contamination,bottom,defective,metal_contamination,bottom,,True,0.9980732773063474,3.1468827520147897,342,25,"{""verdict"": ""defective"", ""defect_type"": ""metal_contamination"", ""location"": ""bottom""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/014.png,1,metal_contamination,bottom,defective,metal_contamination,bottom,,True,0.9978173275746338,3.799343527003657,342,30,"```json
{""verdict"": ""defective"", ""defect_type"": ""metal_contamination"", ""location"": ""bottom""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/metal_contamination/015.png,1,metal_contamination,bottom,defective,thread,bottom,,True,0.952575155367705,4.076150249980856,342,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""thread"",
  ""location"": ""bottom""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/002.png,1,thread,center,defective,thread,center,,True,0.9971991418042597,3.062348560022656,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/004.png,1,thread,center,defective,thread,center,,True,0.9986749856447721,2.832211708999239,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/005.png,1,thread,right,defective,thread,right,,True,0.9820143421024348,3.867237470985856,342,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""thread"",
  ""location"": ""right""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/008.png,1,thread,bottom,defective,thread,bottom,,True,0.9990889527992988,3.872854149027262,342,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""thread"",
  ""location"": ""bottom""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/009.png,1,thread,center,defective,thread,center,,True,0.9859365520331577,3.405860652041156,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/011.png,1,thread,left,defective,thread,bottom-left,,True,0.9840940359641445,4.059571587014943,342,33,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""thread"",
  ""location"": ""bottom-left""
}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/012.png,1,thread,left,defective,thread,bottom-left,,True,0.9975274141269178,3.042290092969779,342,24,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/014.png,1,thread,bottom-left,defective,thread,bottom-left,,True,0.8354906120358943,3.143679503002204,342,24,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""bottom-left""}","Baseline: Qwen3.8-27B zero-shot, single image"
carpet,carpet/test/thread/015.png,1,thread,left,defective,thread,left,,True,0.9959299041470844,3.1365106949815527,342,23,"{""verdict"": ""defective"", ""defect_type"": ""thread"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/000.png,0,none,none,good,none,none,,True,0.017986062978195376,3.558802650019061,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/001.png,0,none,none,good,none,none,,True,0.0066927926381065116,3.0048769610002637,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/002.png,0,none,none,good,none,none,,True,0.3486806966047975,3.000207720033359,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/003.png,0,none,none,good,none,none,,True,0.008577442659803923,3.0004333870019764,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/004.png,0,none,none,good,none,none,,True,0.015906330512356355,3.005123252980411,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/005.png,0,none,none,good,none,none,,True,0.002800870492057631,2.9890102389617823,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/006.png,0,none,none,good,none,none,,True,0.0028009176119397506,3.5394336609751917,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/007.png,0,none,none,good,none,none,,True,0.037326669239157555,2.992409079975914,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/008.png,0,none,none,good,none,none,,True,0.009708410887073735,3.4265359030105174,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/009.png,0,none,none,good,none,none,,True,0.060094155635534864,2.8646364029846154,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/010.png,0,none,none,good,none,none,,True,0.08512863286891925,4.683777238999028,342,36,"```json
{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/011.png,0,none,none,good,none,none,,True,0.09536496147672184,3.4269295089761727,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/012.png,0,none,none,good,none,none,,True,0.0052199667843831135,2.7667455990449525,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/013.png,0,none,none,good,none,none,,True,0.020332059484601418,2.7631608030060306,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/014.png,0,none,none,good,none,none,,True,0.0010322255778015196,2.8904821010073647,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/015.png,0,none,none,good,none,none,,True,0.009708399015098136,2.9921607619617134,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/016.png,0,none,none,good,none,none,,True,0.00015843566100652302,2.996713650005404,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/017.png,0,none,none,good,none,none,,True,0.0420959267434188,2.982191630988382,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/018.png,0,none,none,good,none,none,,True,0.0011695006049088404,3.550731967028696,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/019.png,0,none,none,good,none,none,,True,0.0474362930283121,4.103814575995784,342,31,"{
  ""verdict"": ""good"",
  ""defect_type"": ""none"",
  ""location"": ""none""
}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/good/020.png,0,none,none,good,none,none,,True,0.07586525495904285,2.9725420400500298,342,22,"{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/bent/000.png,1,bent,center,defective,broken,left,,True,0.9149041918769812,2.9513428999925964,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/bent/005.png,1,bent,center,defective,broken,left,,True,0.9875687303180016,4.532921770995017,342,37,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""broken"",
  ""location"": ""left""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/bent/007.png,1,bent,top-left,defective,broken,top,,True,0.9840942367326676,2.942779275996145,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/bent/008.png,1,bent,top,defective,broken,left,,True,0.9890135512705827,5.077175040030852,342,37,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""broken"",
  ""location"": ""left""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/bent/009.png,1,bent,top,defective,broken,center,,True,0.9980732803444718,3.3858574430341832,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/bent/011.png,1,bent,top,defective,broken,center,,True,0.9978173060006467,5.47445262799738,342,32,"{
  ""verdict"": ""defective"",
  ""defect_type"": ""broken"",
  ""location"": ""center""
}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/broken/001.png,1,broken,center,defective,broken,center,,True,0.9968273635908471,5.011026484018657,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/broken/003.png,1,broken,center,defective,broken,left,,True,0.9924229409229484,3.8829648840473965,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""left""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/broken/004.png,1,broken,center,defective,broken,center,,True,0.9998766055639905,4.357077959983144,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/broken/005.png,1,broken,left,defective,broken,center,,True,0.9994472253272024,7.061943864973728,342,37,"```json
{
  ""verdict"": ""defective"",
  ""defect_type"": ""broken"",
  ""location"": ""center""
}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/broken/006.png,1,broken,center,defective,broken,center,,True,0.9980732977279033,5.462735047971364,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/broken/011.png,1,broken,center,defective,broken,center,,True,0.9933073110770756,6.146447781997267,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""center""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/glue/001.png,1,glue,top,defective,broken,top,,True,0.9890131970279344,5.495091226999648,342,28,"```json
{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""top""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/glue/003.png,1,glue,left,,broken,none,,False,1.0,9.00905747897923,342,60,"```json
[
  {""image_id"": ""Picture 2"", ""defect_type"": ""broken"", ""bbox_2d"": [0, 575, 125, 650], ""confidence"": 0.85}
]
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/glue/005.png,1,glue,top,defective,broken,top,,True,0.9840942381615316,3.977623769955244,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/glue/008.png,1,glue,top-left,good,none,none,,True,0.06008557819600101,4.667545075993985,342,27,"```json
{""verdict"": ""good"", ""defect_type"": ""none"", ""location"": ""none""}
```","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/glue/010.png,1,glue,top,defective,broken,top,,True,0.9796681412163737,3.9743268819875084,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""top""}","Baseline: Qwen3.8-27B zero-shot, single image"
grid,grid/test/metal_contamination/000.png,1,metal_contamination,top,defective,broken,center,,True,0.9241470617848538,3.378121964982711,342,23,"{""verdict"": ""defective"", ""defect_type"": ""broken"", ""location"": ""center""}","Baseline: Qwen3.8-27B zero-shot, single image"
